PLN_01x01
           i           j   heigt(m a.s.l.)
          38          34       386.0045
          38          35       477.8886
          38          36       863.4447
          38          37      1038.9106
          38          38       577.6692
          38          39       296.6561
          38          40       301.7250
          38          41       248.6807
          38          42       209.2584
          38          43       175.6548
          38          44       148.4317
          38          45       137.8153
          38          46       125.7592
          38          47        86.0831
          38          48        74.0399
          38          49        89.7749
          38          50        87.5232
          38          51        88.8310
          38          52        87.1393
          38          53        73.1544
          38          54        63.1013
          38          55        59.8072
          38          56        44.1204
          38          57        27.3007
          38          58        40.9560
          38          59        65.4167
          38          60        77.0852
          38          61        85.6435
          38          62        92.3874
          38          63       102.7958
          38          64       111.3794
          38          65        98.3475
          38          66        86.6477
          38          67        92.8277
          38          68        87.3364
          38          69        56.9499
          38          70        23.3965
          38          71         3.4290
          38          72         0.0000
          38          73         0.0000
          38          74         0.0000
          38          75         0.0000
          38          76         0.0000
          38          77         0.0000
          38          78         0.0000
          38          79         0.0000
          38          80         0.0000
          38          81         0.0000
          38          82         0.0000
          38          83         0.0000
          38          84         0.0000
          38          85         0.0000
          38          86         0.0000
          38          87         0.0000
          38          88         0.0000
          38          89         0.0471
          38          90         0.0000
          38          91         8.4390
          38          92        52.6283
          38          93        89.1542
          38          94       102.1591
          38          95       112.8552
          38          96       130.5979
          38          97       161.4413
          38          98       188.5663
          38          99       192.9987
          38         100       193.8518
          38         101       199.6823
          38         102       180.0076
          38         103       169.8552
          38         104       193.5037
          38         105       199.9195
          38         106       186.9828
          39           1       498.0297
          39           2       608.6611
          39           3       752.9050
          39           4       947.4948
          39           5      1163.9316
          39           6      1144.9197
          39           7       955.3540
          39           8       882.9745
          39           9       787.2845
          39          10       549.6041
          39          11       339.3909
          39          12       251.7515
          39          13       211.6298
          39          14       255.9893
          39          15       340.7169
          39          16       393.8546
          39          17       443.3641
          39          18       445.8605
          39          19       429.5406
          39          20       472.5806
          39          21       516.3081
          39          22       532.6890
          39          23       559.1641
          39          24       555.9155
          39          25       530.6031
          39          26       540.1039
          39          27       539.3171
          39          28       447.5671
          39          29       286.0040
          39          30       207.2713
          39          31       226.4495
          39          32       253.1128
          39          33       301.3172
          39          34       340.3442
          39          35       516.7977
          39          36       948.5142
          39          37       971.0032
          39          38       533.9124
          39          39       360.5338
          39          40       331.6212
          39          41       257.8267
          39          42       215.1819
          39          43       171.4344
          39          44       147.8201
          39          45       146.6159
          39          46       134.7983
          39          47        85.8538
          39          48        62.7278
          39          49        66.4329
          39          50        64.2314
          39          51        71.3585
          39          52        73.1336
          39          53        67.8413
          39          54        67.1185
          39          55        64.3383
          39          56        47.9950
          39          57        32.6179
          39          58        37.6020
          39          59        57.9052
          39          60        75.4409
          39          61        87.3694
          39          62        96.5690
          39          63       102.5671
          39          64       110.6989
          39          65       114.5731
          39          66       104.9522
          39          67       101.7335
          39          68        93.8112
          39          69        52.9744
          39          70        16.7590
          39          71         3.5026
          39          72         0.0000
          39          73         0.0000
          39          74         0.0000
          39          75         0.0000
          39          76         0.0000
          39          77         0.0000
          39          78         0.0000
          39          79         0.0000
          39          80         0.0000
          39          81         0.0000
          39          82         0.0000
          39          83         0.0000
          39          84         0.0000
          39          85         0.0000
          39          86         0.0000
          39          87         0.0000
          39          88         0.0000
          39          89         0.0000
          39          90         0.0000
          39          91        13.5131
          39          92        56.1207
          39          93        82.9877
          39          94        91.1156
          39          95       100.0900
          39          96       109.9326
          39          97       133.3938
          39          98       157.3636
          39          99       162.8810
          39         100       169.4124
          39         101       176.7141
          39         102       159.8537
          39         103       150.8796
          39         104       167.4088
          39         105       173.9247
          39         106       169.1706
          40           1       443.3166
          40           2       533.3564
          40           3       681.4353
          40           4       886.6447
          40           5      1062.2390
          40           6      1039.2178
          40           7       941.6288
          40           8       825.9462
          40           9       720.4799
          40          10       600.5916
          40          11       397.8412
          40          12       250.0452
          40          13       183.3909
          40          14       233.3991
          40          15       309.4914
          40          16       339.7982
          40          17       382.5413
          40          18       409.0394
          40          19       410.1245
          40          20       443.2039
          40          21       482.1554
          40          22       509.5298
          40          23       563.1892
          40          24       586.1702
          40          25       576.9802
          40          26       606.1081
          40          27       570.4174
          40          28       409.3727
          40          29       257.9208
          40          30       219.0859
          40          31       241.0126
          40          32       247.1949
          40          33       287.8754
          40          34       345.8220
          40          35       515.4596
          40          36       805.1882
          40          37       762.6432
          40          38       533.6436
          40          39       461.0970
          40          40       344.0574
          40          41       226.0038
          40          42       183.4142
          40          43       153.1580
          40          44       144.1135
          40          45       152.1744
          40          46       139.1459
          40          47        89.0439
          40          48        66.7608
          40          49        60.4227
          40          50        50.7570
          40          51        59.0560
          40          52        64.5573
          40          53        66.4118
          40          54        76.3391
          40          55        72.9429
          40          56        53.0079
          40          57        40.6521
          40          58        40.4549
          40          59        55.5587
          40          60        72.1031
          40          61        82.4551
          40          62       100.4391
          40          63       113.1084
          40          64       114.2689
          40          65       121.5513
          40          66       124.1197
          40          67       120.4361
          40          68       102.3371
          40          69        52.0275
          40          70        12.7503
          40          71         3.8433
          40          72         0.7645
          40          73         0.0000
          40          74         0.0211
          40          75         0.0000
          40          76         0.0000
          40          77         0.0000
          40          78         0.0000
          40          79         0.0000
          40          80         0.0000
          40          81         0.0000
          40          82         0.0000
          40          83         0.0000
          40          84         0.0000
          40          85         0.0000
          40          86         0.0000
          40          87         0.0000
          40          88         0.0000
          40          89         0.0000
          40          90         0.0000
          40          91        14.6110
          40          92        42.6182
          40          93        56.3393
          40          94        63.0743
          40          95        75.7425
          40          96        86.2085
          40          97       103.6754
          40          98       122.5462
          40          99       129.6586
          40         100       140.9816
          40         101       150.8852
          40         102       142.3142
          40         103       134.8720
          40         104       142.9952
          40         105       150.1379
          40         106       153.0139
          41           1       402.3463
          41           2       452.7143
          41           3       554.4060
          41           4       765.9434
          41           5       898.2445
          41           6       771.0316
          41           7       703.6763
          41           8       721.9489
          41           9       645.1970
          41          10       544.1655
          41          11       412.2150
          41          12       262.9075
          41          13       193.0055
          41          14       236.5753
          41          15       272.9526
          41          16       263.2006
          41          17       286.7316
          41          18       344.3613
          41          19       381.8465
          41          20       427.5950
          41          21       469.5984
          41          22       485.3201
          41          23       521.7966
          41          24       556.6958
          41          25       606.8518
          41          26       678.6176
          41          27       608.0919
          41          28       399.4777
          41          29       259.4490
          41          30       240.0191
          41          31       254.4697
          41          32       242.0134
          41          33       276.7865
          41          34       389.7719
          41          35       495.6515
          41          36       556.1135
          41          37       559.7078
          41          38       549.4953
          41          39       500.0763
          41          40       350.9257
          41          41       202.1201
          41          42       147.8022
          41          43       144.4600
          41          44       144.5774
          41          45       149.1447
          41          46       128.4495
          41          47        89.2078
          41          48        75.0318
          41          49        63.5695
          41          50        50.6783
          41          51        53.4409
          41          52        59.1077
          41          53        69.5179
          41          54        85.4417
          41          55        77.0901
          41          56        52.7757
          41          57        43.8469
          41          58        40.2752
          41          59        47.4241
          41          60        64.6913
          41          61        78.3850
          41          62        98.2507
          41          63       117.2167
          41          64       119.7533
          41          65       126.5644
          41          66       146.1001
          41          67       145.0634
          41          68       103.4682
          41          69        48.2853
          41          70        19.7414
          41          71        13.3192
          41          72         4.5381
          41          73         0.0000
          41          74         0.0000
          41          75         0.0000
          41          76         0.0000
          41          77         0.0000
          41          78         0.0000
          41          79         0.0000
          41          80         0.0000
          41          81         0.0000
          41          82         0.0000
          41          83         0.0000
          41          84         0.0000
          41          85         0.0000
          41          86         0.0000
          41          87         0.0000
          41          88         0.0000
          41          89         0.0000
          41          90         0.0000
          41          91         4.8863
          41          92        14.4616
          41          93        21.7660
          41          94        31.8259
          41          95        51.4753
          41          96        70.1398
          41          97        83.3868
          41          98        94.7233
          41          99       101.9815
          41         100       111.5508
          41         101       119.9118
          41         102       126.9864
          41         103       134.7862
          41         104       135.9448
          41         105       136.9536
          41         106       139.7603
          42           1       367.3762
          42           2       396.8479
          42           3       457.6695
          42           4       614.9831
          42           5       713.9914
          42           6       581.2152
          42           7       492.3638
          42           8       577.1145
          42           9       514.9889
          42          10       430.8939
          42          11       404.8527
          42          12       273.3120
          42          13       191.4657
          42          14       234.1895
          42          15       267.1875
          42          16       254.4872
          42          17       245.7779
          42          18       264.7087
          42          19       312.1089
          42          20       386.0539
          42          21       437.9036
          42          22       471.7831
          42          23       523.1912
          42          24       557.8801
          42          25       622.3473
          42          26       704.5309
          42          27       629.5945
          42          28       418.4351
          42          29       282.5781
          42          30       257.4266
          42          31       255.5941
          42          32       248.0275
          42          33       273.3360
          42          34       398.7036
          42          35       528.0656
          42          36       522.5378
          42          37       502.3343
          42          38       505.4669
          42          39       437.4897
          42          40       315.2063
          42          41       175.0517
          42          42       121.1277
          42          43       147.3706
          42          44       155.1435
          42          45       139.3829
          42          46       112.1221
          42          47        89.5512
          42          48        75.9037
          42          49        60.4060
          42          50        47.3443
          42          51        44.4500
          42          52        50.9634
          42          53        66.1650
          42          54        81.6673
          42          55        74.8483
          42          56        53.6746
          42          57        45.1741
          42          58        39.5409
          42          59        45.1096
          42          60        66.7751
          42          61        80.3854
          42          62        92.6002
          42          63       117.9930
          42          64       136.3775
          42          65       140.8607
          42          66       150.2951
          42          67       137.0617
          42          68        86.5237
          42          69        45.6309
          42          70        34.7977
          42          71        26.4727
          42          72         7.9286
          42          73         0.0000
          42          74         0.0000
          42          75         0.0000
          42          76         0.0000
          42          77         0.0000
          42          78         0.0000
          42          79         0.0000
          42          80         0.0000
          42          81         0.0000
          42          82         0.0000
          42          83         0.0000
          42          84         0.0000
          42          85         0.0000
          42          86         0.0000
          42          87         0.0000
          42          88         0.0000
          42          89         0.0634
          42          90         0.0000
          42          91         0.0000
          42          92         0.0576
          42          93         4.6832
          42          94        15.1853
          42          95        31.3245
          42          96        45.8339
          42          97        62.0862
          42          98        81.6441
          42          99        89.3943
          42         100        86.8105
          42         101        89.2596
          42         102       107.8984
          42         103       126.1317
          42         104       124.9504
          42         105       121.7148
          42         106       123.3210
          43           1       337.6174
          43           2       359.5547
          43           3       420.4095
          43           4       555.6349
          43           5       625.5077
          43           6       523.0475
          43           7       395.0614
          43           8       380.6215
          43           9       375.6802
          43          10       388.5877
          43          11       387.5612
          43          12       301.2169
          43          13       213.7759
          43          14       219.1733
          43          15       267.7544
          43          16       262.3903
          43          17       234.8075
          43          18       224.1523
          43          19       251.4125
          43          20       328.3327
          43          21       410.5211
          43          22       483.5350
          43          23       541.3423
          43          24       569.8741
          43          25       619.2376
          43          26       665.1180
          43          27       595.8901
          43          28       415.3643
          43          29       288.4988
          43          30       273.8282
          43          31       278.5230
          43          32       293.9713
          43          33       336.8196
          43          34       426.9399
          43          35       540.2390
          43          36       562.8062
          43          37       517.4534
          43          38       435.1068
          43          39       314.0673
          43          40       215.6060
          43          41       141.9342
          43          42       110.3175
          43          43       142.0519
          43          44       159.3103
          43          45       115.9472
          43          46        87.2669
          43          47        90.0619
          43          48        76.7495
          43          49        54.5285
          43          50        50.0917
          43          51        58.1352
          43          52        63.9294
          43          53        72.5605
          43          54        81.3159
          43          55        74.5278
          43          56        58.4531
          43          57        50.4287
          43          58        44.0755
          43          59        53.7550
          43          60        79.6921
          43          61        92.7273
          43          62       104.6665
          43          63       131.2042
          43          64       150.0555
          43          65       154.7710
          43          66       147.5894
          43          67       107.2227
          43          68        64.6852
          43          69        54.4929
          43          70        48.9332
          43          71        28.5335
          43          72         5.8691
          43          73         0.0000
          43          74         0.0000
          43          75         0.0760
          43          76         0.0000
          43          77         0.0000
          43          78         0.0000
          43          79         0.0000
          43          80         0.0000
          43          81         0.0000
          43          82         0.0000
          43          83         0.0000
          43          84         0.0000
          43          85         0.0000
          43          86         0.0000
          43          87         0.0000
          43          88         0.0000
          43          89         0.0000
          43          90         0.0506
          43          91         0.0000
          43          92         0.0000
          43          93         0.0000
          43          94         4.7998
          43          95        12.9707
          43          96        19.2940
          43          97        35.5407
          43          98        64.0259
          43          99        78.4781
          43         100        73.3181
          43         101        72.5142
          43         102        86.0710
          43         103        99.3577
          43         104       101.4325
          43         105       101.9398
          43         106       104.8272
          44           1       321.2877
          44           2       345.4424
          44           3       421.0063
          44           4       532.5667
          44           5       593.3402
          44           6       523.1569
          44           7       342.3927
          44           8       237.0525
          44           9       266.7950
          44          10       326.6206
          44          11       312.1326
          44          12       278.7705
          44          13       230.3035
          44          14       235.7021
          44          15       287.3718
          44          16       247.3334
          44          17       201.9937
          44          18       205.3621
          44          19       235.7232
          44          20       307.9089
          44          21       401.3970
          44          22       476.3381
          44          23       493.3347
          44          24       514.0786
          44          25       584.1122
          44          26       624.0415
          44          27       548.8311
          44          28       401.0669
          44          29       326.8501
          44          30       330.2529
          44          31       340.3123
          44          32       435.1587
          44          33       553.0934
          44          34       538.0870
          44          35       520.9062
          44          36       558.4945
          44          37       519.8650
          44          38       383.4383
          44          39       245.8073
          44          40       175.7690
          44          41       136.6901
          44          42       106.7152
          44          43       122.4068
          44          44       143.0308
          44          45       108.2315
          44          46        81.6578
          44          47        93.5590
          44          48        88.6903
          44          49        60.4060
          44          50        58.2117
          44          51        79.1240
          44          52        85.6053
          44          53        84.1175
          44          54        85.7121
          44          55        79.2685
          44          56        64.2360
          44          57        54.2931
          44          58        49.0775
          44          59        58.3694
          44          60        84.2400
          44          61       106.2476
          44          62       121.4078
          44          63       136.7314
          44          64       146.0775
          44          65       158.7148
          44          66       155.1123
          44          67       102.5260
          44          68        64.8430
          44          69        71.8674
          44          70        62.5839
          44          71        29.1720
          44          72         7.7025
          44          73         1.5712
          44          74         0.0000
          44          75         0.0000
          44          76         0.0633
          44          77         0.0000
          44          78         0.0000
          44          79         0.0000
          44          80         0.0000
          44          81         0.0000
          44          82         0.0000
          44          83         0.0000
          44          84         0.0000
          44          85         0.0000
          44          86         0.0000
          44          87         0.0000
          44          88         0.0000
          44          89         0.0000
          44          90         0.0127
          44          91         0.0780
          44          92         0.0000
          44          93         0.0000
          44          94         0.0000
          44          95         0.0000
          44          96         2.6670
          44          97        13.8129
          44          98        34.4697
          44          99        50.5471
          44         100        53.5594
          44         101        55.2214
          44         102        63.8770
          44         103        72.4737
          44         104        78.2697
          44         105        83.0149
          44         106        85.5396
          45           1       295.0331
          45           2       338.2011
          45           3       431.6820
          45           4       442.6602
          45           5       461.2977
          45           6       480.8534
          45           7       328.9516
          45           8       224.7879
          45           9       209.4059
          45          10       211.2403
          45          11       202.7033
          45          12       189.5358
          45          13       197.0822
          45          14       262.0577
          45          15       308.1478
          45          16       247.1109
          45          17       185.1569
          45          18       185.3351
          45          19       226.9950
          45          20       299.8621
          45          21       370.9056
          45          22       404.0626
          45          23       420.5239
          45          24       492.6213
          45          25       569.0812
          45          26       571.7501
          45          27       496.8945
          45          28       418.5389
          45          29       397.1806
          45          30       387.7976
          45          31       453.6353
          45          32       673.0491
          45          33       807.3782
          45          34       632.3925
          45          35       485.1977
          45          36       561.5825
          45          37       521.3109
          45          38       330.8218
          45          39       219.6885
          45          40       183.2610
          45          41       138.9490
          45          42       102.8008
          45          43       100.1102
          45          44       107.3865
          45          45       104.6394
          45          46        94.3738
          45          47        99.1662
          45          48       104.0816
          45          49        80.0534
          45          50        63.0985
          45          51        72.6507
          45          52        79.8572
          45          53        77.4326
          45          54        81.7352
          45          55        86.2896
          45          56        73.2491
          45          57        57.5050
          45          58        53.9411
          45          59        59.3662
          45          60        83.2835
          45          61       114.2871
          45          62       121.0112
          45          63       121.7385
          45          64       133.8423
          45          65       155.1156
          45          66       162.6555
          45          67       120.1691
          45          68        93.3476
          45          69       106.1566
          45          70        83.1662
          45          71        43.5329
          45          72        26.6815
          45          73        15.8065
          45          74         4.5335
          45          75         0.0000
          45          76         0.0000
          45          77         0.0127
          45          78         0.0000
          45          79         0.0000
          45          80         0.0000
          45          81         0.0000
          45          82         0.0000
          45          83         0.0000
          45          84         0.0000
          45          85         0.0000
          45          86         0.0000
          45          87         0.0000
          45          88         0.0000
          45          89         0.0000
          45          90         0.0000
          45          91         0.0000
          45          92         1.3487
          45          93         4.7905
          45          94         8.6835
          45          95         7.7331
          45          96         1.9990
          45          97         0.0205
          45          98        11.7285
          45          99        21.8273
          45         100        28.2452
          45         101        32.8717
          45         102        43.6212
          45         103        53.2407
          45         104        59.6035
          45         105        65.3308
          45         106        67.2877
          46           1       267.9483
          46           2       306.4022
          46           3       381.3000
          46           4       336.5551
          46           5       329.1655
          46           6       406.7758
          46           7       312.1715
          46           8       221.6922
          46           9       180.1402
          46          10       156.1590
          46          11       154.0655
          46          12       143.7806
          46          13       176.2502
          46          14       245.5452
          46          15       281.1262
          46          16       266.5464
          46          17       217.7575
          46          18       183.2624
          46          19       194.9417
          46          20       253.9562
          46          21       315.6871
          46          22       329.9171
          46          23       380.8866
          46          24       496.9920
          46          25       547.0972
          46          26       517.8607
          46          27       480.9418
          46          28       449.6685
          46          29       418.3915
          46          30       412.5388
          46          31       589.4486
          46          32       831.4314
          46          33       783.7766
          46          34       531.0573
          46          35       478.8440
          46          36       591.7148
          46          37       473.7546
          46          38       260.7117
          46          39       193.9840
          46          40       171.1002
          46          41       135.0667
          46          42       100.4501
          46          43        85.5072
          46          44        81.3699
          46          45        87.5961
          46          46        95.1070
          46          47        96.9341
          46          48       103.1977
          46          49        93.2272
          46          50        65.4341
          46          51        54.7576
          46          52        64.3204
          46          53        70.2802
          46          54        76.1764
          46          55        83.9888
          46          56        74.3362
          46          57        63.9341
          46          58        62.5266
          46          59        57.6322
          46          60        79.7648
          46          61       116.5667
          46          62       117.2076
          46          63       110.7790
          46          64       127.1043
          46          65       150.9457
          46          66       161.0600
          46          67       136.1987
          46          68       130.3703
          46          69       139.9346
          46          70       105.5636
          46          71        73.8736
          46          72        53.3204
          46          73        28.7417
          46          74        11.6162
          46          75         0.8888
          46          76         0.0000
          46          77         0.0000
          46          78         0.0000
          46          79         0.0000
          46          80         0.0000
          46          81         0.0000
          46          82         0.0000
          46          83         0.0000
          46          84         0.0000
          46          85         0.0000
          46          86         0.0000
          46          87         0.0000
          46          88         0.0000
          46          89         0.0000
          46          90         0.0000
          46          91         0.0000
          46          92         3.2602
          46          93        12.1452
          46          94        27.7940
          46          95        33.4750
          46          96        17.3816
          46          97         5.3485
          46          98         2.0781
          46          99         4.2466
          46         100        11.3874
          46         101        14.3686
          46         102        23.2450
          46         103        34.8975
          46         104        41.6099
          46         105        46.0883
          46         106        49.2886
          47           1       242.6173
          47           2       252.3018
          47           3       270.6887
          47           4       248.9055
          47           5       262.3010
          47           6       312.2667
          47           7       242.4451
          47           8       186.5848
          47           9       198.5066
          47          10       179.2760
          47          11       149.5804
          47          12       143.0200
          47          13       174.2601
          47          14       220.2430
          47          15       241.3140
          47          16       261.2619
          47          17       260.0393
          47          18       219.4279
          47          19       191.1647
          47          20       221.4107
          47          21       267.9589
          47          22       300.8983
          47          23       361.5995
          47          24       417.6367
          47          25       452.5035
          47          26       498.0132
          47          27       491.4011
          47          28       436.9172
          47          29       452.4485
          47          30       506.4442
          47          31       608.4319
          47          32       684.3265
          47          33       521.1408
          47          34       372.3696
          47          35       498.9250
          47          36       561.1105
          47          37       358.8297
          47          38       206.9562
          47          39       180.6194
          47          40       153.1118
          47          41       129.5114
          47          42       102.2877
          47          43        87.5479
          47          44        86.3642
          47          45        96.5056
          47          46       107.8371
          47          47        97.7323
          47          48        95.5077
          47          49        92.8308
          47          50        65.0332
          47          51        50.7600
          47          52        64.5871
          47          53        75.4164
          47          54        76.1245
          47          55        76.7149
          47          56        68.4541
          47          57        69.1967
          47          58        76.4655
          47          59        62.1420
          47          60        68.6602
          47          61       106.4350
          47          62       117.5999
          47          63       111.9433
          47          64       127.8572
          47          65       149.7933
          47          66       154.7836
          47          67       144.3403
          47          68       149.2851
          47          69       143.0505
          47          70       113.9333
          47          71        97.7937
          47          72        62.5867
          47          73        27.7026
          47          74        14.7002
          47          75         3.8727
          47          76         0.0000
          47          77         0.0000
          47          78         0.0000
          47          79         0.0000
          47          80         0.0000
          47          81         0.0000
          47          82         0.0000
          47          83         0.0000
          47          84         0.0000
          47          85         0.0000
          47          86         0.0000
          47          87         0.0000
          47          88         0.0000
          47          89         0.0000
          47          90         0.0000
          47          91         0.0000
          47          92         1.1158
          47          93         5.1223
          47          94        16.9482
          47          95        31.4324
          47          96        38.4849
          47          97        33.2312
          47          98        12.7052
          47          99         0.0000
          47         100         2.2685
          47         101         2.6788
          47         102         5.6533
          47         103        16.0224
          47         104        24.9199
          47         105        28.2950
          47         106        32.1401
          48           1       210.1647
          48           2       209.4763
          48           3       203.6133
          48           4       200.2838
          48           5       212.2844
          48           6       193.5010
          48           7       141.0652
          48           8       153.7685
          48           9       221.3429
          48          10       200.8547
          48          11       147.0839
          48          12       140.0254
          48          13       164.8612
          48          14       213.0221
          48          15       228.2660
          48          16       224.9239
          48          17       241.6287
          48          18       243.3482
          48          19       222.4742
          48          20       217.8626
          48          21       245.9421
          48          22       312.1503
          48          23       400.2007
          48          24       454.7790
          48          25       458.0224
          48          26       458.3980
          48          27       437.1088
          48          28       421.4811
          48          29       528.0441
          48          30       612.9758
          48          31       559.7961
          48          32       478.5129
          48          33       385.5667
          48          34       377.6423
          48          35       461.9483
          48          36       426.3979
          48          37       297.1388
          48          38       221.6244
          48          39       172.5605
          48          40       136.0789
          48          41       123.4680
          48          42       112.2746
          48          43       105.7955
          48          44        97.3661
          48          45       108.1875
          48          46       124.7284
          48          47       111.3570
          48          48       102.2091
          48          49        90.0097
          48          50        61.5872
          48          51        54.2182
          48          52        67.7206
          48          53        77.0465
          48          54        78.7218
          48          55        76.8457
          48          56        65.3192
          48          57        66.0624
          48          58        85.8421
          48          59        80.9863
          48          60        65.8255
          48          61        84.7294
          48          62       103.9634
          48          63       109.6105
          48          64       131.6819
          48          65       152.5553
          48          66       152.2169
          48          67       141.5292
          48          68       146.7879
          48          69       148.3875
          48          70       135.0645
          48          71       112.0530
          48          72        58.2774
          48          73        21.3245
          48          74        13.7796
          48          75         5.2820
          48          76         0.5407
          48          77         0.0000
          48          78         0.0000
          48          79         0.0000
          48          80         0.0000
          48          81         0.0000
          48          82         0.0000
          48          83         0.0000
          48          84         0.0000
          48          85         0.0000
          48          86         0.0000
          48          87         0.0000
          48          88         0.0000
          48          89         0.0000
          48          90         0.0127
          48          91         0.0280
          48          92         0.0000
          48          93         0.0000
          48          94         0.0000
          48          95         8.3934
          48          96        27.7257
          48          97        41.7462
          48          98        31.0543
