PL_21
           i           j   heigt(m a.s.l.)
          30         126         0.0000
          30         127         0.0000
          30         128         0.0000
          30         129         0.0000
          30         130         0.0000
          30         131         0.0000
          30         132         0.0000
          30         133         0.0000
          30         134         0.0000
          30         135         0.0000
          30         136         0.0000
          30         137         0.0000
          30         138         0.0000
          30         139         0.0000
          30         140         0.0000
          30         141         0.0000
          30         142         0.0000
          30         143         0.0000
          30         144         0.0000
          30         145         0.0000
          30         146         0.0000
          30         147         0.0000
          30         148         0.0000
          30         149         0.0000
          30         150         0.0000
          30         151         0.0000
          30         152         0.0000
          30         153         0.0000
          30         154         0.0000
          30         155         0.0000
          30         156         0.0000
          30         157         0.0000
          30         158         0.0000
          31           1       791.5793
          31           2       660.7664
          31           3       448.9597
          31           4       236.1867
          31           5        42.8316
          31           6         0.0000
          31           7         0.0000
          31           8         0.0000
          31           9         0.0000
          31          10         0.0000
          31          11         0.0000
          31          12         0.0000
          31          13         0.0000
          31          14         0.0000
          31          15         0.0000
          31          16         0.0000
          31          17         0.0739
          31          18         0.0000
          31          19         0.0000
          31          20        18.9573
          31          21        40.7055
          31          22        14.9285
          31          23         0.0000
          31          24         0.0312
          31          25         0.0000
          31          26         0.0000
          31          27         0.0479
          31          28         0.0000
          31          29         0.0000
          31          30        12.7606
          31          31       237.8225
          31          32       497.1538
          31          33       607.3485
          31          34       815.1557
          31          35      1087.8842
          31          36      1195.3188
          31          37      1037.7924
          31          38       717.5449
          31          39       355.6898
          31          40       253.9032
          31          41       535.8416
          31          42       624.7635
          31          43       447.8322
          31          44       408.1533
          31          45       532.2083
          31          46       516.2806
          31          47       461.2333
          31          48       618.2365
          31          49       759.8459
          31          50       748.8921
          31          51       706.7527
          31          52       806.6640
          31          53       871.4512
          31          54       746.0729
          31          55       589.3768
          31          56       460.7347
          31          57       348.3885
          31          58       238.4863
          31          59       166.1578
          31          60       156.0918
          31          61       182.8783
          31          62       197.3210
          31          63       162.5286
          31          64       126.6382
          31          65       113.2123
          31          66       104.5253
          31          67       101.4185
          31          68        90.8173
          31          69        76.2920
          31          70        86.2212
          31          71       101.3160
          31          72        93.2049
          31          73        99.6059
          31          74       109.1760
          31          75        93.3985
          31          76        96.9136
          31          77       122.1583
          31          78       119.9164
          31          79        88.9003
          31          80        51.8304
          31          81        14.3982
          31          82         0.0000
          31          83         0.0000
          31          84         0.0241
          31          85         0.0042
          31          86         0.0000
          31          87         0.0190
          31          88         0.0000
          31          89         0.0000
          31          90         0.0000
          31          91         0.0028
          31          92         0.0042
          31          93         0.0000
          31          94         0.0000
          31          95         0.0000
          31          96         0.0000
          31          97         0.0000
          31          98         0.0000
          31          99         0.0000
          31         100         0.0000
          31         101         0.0000
          31         102         0.0000
          31         103         0.0000
          31         104         0.0000
          31         105         0.0000
          31         106         0.0000
          31         107         0.0000
          31         108         0.0000
          31         109         0.0000
          31         110         0.0000
          31         111         0.0000
          31         112         0.0000
          31         113         0.0000
          31         114         0.0000
          31         115         0.0000
          31         116         0.0000
          31         117         0.0000
          31         118         0.0000
          31         119         0.0000
          31         120         0.0000
          31         121         0.0000
          31         122         0.0000
          31         123         0.0000
          31         124         0.0000
          31         125         0.0000
          31         126         0.0000
          31         127         0.0000
          31         128         0.0000
          31         129         0.0000
          31         130         0.0000
          31         131         0.0000
          31         132         0.0000
          31         133         0.0000
          31         134         0.0000
          31         135         0.0000
          31         136         0.0000
          31         137         0.0000
          31         138         0.0000
          31         139         0.0000
          31         140         0.0000
          31         141         0.0000
          31         142         0.0000
          31         143         0.0000
          31         144         0.0000
          31         145         0.0000
          31         146         0.0000
          31         147         0.0000
          31         148         0.0000
          31         149         0.0000
          31         150         0.0000
          31         151         0.0000
          31         152         0.0000
          31         153         0.0000
          31         154         0.0000
          31         155         0.0000
          31         156         0.0000
          31         157         0.0000
          31         158         0.0000
          32           1       762.2937
          32           2       704.5991
          32           3       575.7775
          32           4       295.9357
          32           5        53.7050
          32           6         0.0000
          32           7         0.0233
          32           8         0.0000
          32           9         0.0000
          32          10         0.0000
          32          11         0.0000
          32          12         0.0000
          32          13         0.0000
          32          14         0.0000
          32          15         0.0000
          32          16         0.0000
          32          17         0.0000
          32          18         0.0000
          32          19         0.9564
          32          20        74.1097
          32          21       128.8379
          32          22        45.3994
          32          23         0.0000
          32          24         0.0000
          32          25         0.0000
          32          26         0.0000
          32          27         0.0000
          32          28         0.4016
          32          29         0.0000
          32          30         0.0000
          32          31        62.6991
          32          32       195.2083
          32          33       262.5262
          32          34       328.6681
          32          35       411.8863
          32          36       357.2955
          32          37       245.6865
          32          38       260.1441
          32          39       193.4236
          32          40       160.7455
          32          41       481.8580
          32          42       710.9625
          32          43       579.0425
          32          44       509.8493
          32          45       660.9202
          32          46       744.4539
          32          47       765.5702
          32          48       847.7039
          32          49       996.1464
          32          50      1065.2339
          32          51       937.9539
          32          52       885.9519
          32          53       820.7788
          32          54       683.1352
          32          55       595.1057
          32          56       445.3121
          32          57       316.4427
          32          58       250.5741
          32          59       197.6064
          32          60       182.9472
          32          61       216.1645
          32          62       241.1984
          32          63       205.1582
          32          64       157.4257
          32          65       128.3714
          32          66        99.3576
          32          67        80.5180
          32          68        81.0291
          32          69        83.8590
          32          70        96.3834
          32          71       117.4568
          32          72       108.0882
          32          73        87.5173
          32          74        83.2412
          32          75        92.4750
          32          76       108.7537
          32          77       113.3371
          32          78        87.4064
          32          79        42.6419
          32          80        21.4222
          32          81        13.4022
          32          82         3.1232
          32          83         0.3226
          32          84         0.0000
          32          85         0.0000
          32          86         0.0011
          32          87         0.0000
          32          88         0.0000
          32          89         0.0000
          32          90         0.0000
          32          91         0.0000
          32          92         0.0000
          32          93         0.0000
          32          94         0.0000
          32          95         0.0000
          32          96         0.0000
          32          97         0.0000
          32          98         0.0000
          32          99         0.0000
          32         100         0.0000
          32         101         0.0000
          32         102         0.0000
          32         103         0.0000
          32         104         0.0000
          32         105         0.0000
          32         106         0.0000
          32         107         0.0000
          32         108         0.0000
          32         109         0.0000
          32         110         0.0000
          32         111         0.0000
          32         112         0.0000
          32         113         0.0000
          32         114         0.0000
          32         115         0.0000
          32         116         0.0000
          32         117         0.0000
          32         118         0.0000
          32         119         0.0000
          32         120         0.0000
          32         121         0.0000
          32         122         0.0000
          32         123         0.0000
          32         124         0.0000
          32         125         0.0000
          32         126         0.0000
          32         127         0.0000
          32         128         0.0000
          32         129         0.0000
          32         130         0.0000
          32         131         0.0000
          32         132         0.0000
          32         133         0.0000
          32         134         0.0000
          32         135         0.0000
          32         136         0.0000
          32         137         0.0000
          32         138         0.0000
          32         139         0.0000
          32         140         0.0000
          32         141         0.0000
          32         142         0.0000
          32         143         0.0000
          32         144         0.0000
          32         145         0.0000
          32         146         0.0000
          32         147         0.0000
          32         148         0.0000
          32         149         0.0000
          32         150         0.0000
          32         151         0.0000
          32         152         0.0000
          32         153         0.0000
          32         154         0.0000
          32         155         0.0000
          32         156         0.0000
          32         157         0.0000
          32         158         0.0000
          33           1       761.3016
          33           2       772.4711
          33           3       705.2140
          33           4       473.0170
          33           5       139.0958
          33           6         0.0000
          33           7         0.0000
          33           8         0.5177
          33           9         0.0000
          33          10         0.0000
          33          11         0.0000
          33          12         0.0000
          33          13         0.0000
          33          14         0.0000
          33          15         0.0000
          33          16         0.0000
          33          17         0.0000
          33          18         0.0000
          33          19        14.5876
          33          20        68.7194
          33          21        87.1456
          33          22        27.0890
          33          23         0.0000
          33          24         0.0000
          33          25         0.0937
          33          26         0.0000
          33          27         0.0000
          33          28         0.0000
          33          29         0.9134
          33          30         0.0000
          33          31         0.0000
          33          32         3.2909
          33          33        21.6994
          33          34        33.5966
          33          35        58.2510
          33          36        21.3594
          33          37         0.0000
          33          38        11.6008
          33          39        26.3323
          33          40        30.7334
          33          41       149.1195
          33          42       383.8436
          33          43       610.5486
          33          44       713.2532
          33          45       734.7714
          33          46       861.9219
          33          47      1108.3293
          33          48      1159.1788
          33          49      1036.9170
          33          50       947.8578
          33          51       863.3311
          33          52       774.4979
          33          53       563.7511
          33          54       428.7039
          33          55       452.8574
          33          56       394.9520
          33          57       317.5630
          33          58       253.9517
          33          59       204.6604
          33          60       209.7957
          33          61       230.3783
          33          62       230.6997
          33          63       217.8710
          33          64       185.8389
          33          65       156.6134
          33          66       145.6309
          33          67       112.5572
          33          68       105.5832
          33          69       135.1786
          33          70       144.1432
          33          71       140.7285
          33          72       129.7734
          33          73       104.4128
          33          74        86.0756
          33          75        96.5602
          33          76       112.0817
          33          77        82.8198
          33          78        37.8541
          33          79        29.4933
          33          80        31.5514
          33          81        20.1724
          33          82         9.4050
          33          83         2.4620
          33          84         0.0000
          33          85         0.0000
          33          86         0.0000
          33          87         0.0000
          33          88         0.0000
          33          89         0.0000
          33          90         0.0000
          33          91         0.0000
          33          92         0.0000
          33          93         0.0000
          33          94         0.0000
          33          95         0.0000
          33          96         0.0000
          33          97         0.0000
          33          98         0.0000
          33          99         0.0000
          33         100         0.0000
          33         101         0.0000
          33         102         0.0000
          33         103         0.0000
          33         104         0.0000
          33         105         0.0000
          33         106         0.0000
          33         107         0.0000
          33         108         0.0000
          33         109         0.0000
          33         110         0.0000
          33         111         0.0000
          33         112         0.0000
          33         113         0.0000
          33         114         0.0000
          33         115         0.0000
          33         116         0.0000
          33         117         0.0000
          33         118         0.0000
          33         119         0.0000
          33         120         0.0000
          33         121         0.0000
          33         122         0.0000
          33         123         0.0000
          33         124         0.0000
          33         125         0.0000
          33         126         0.0000
          33         127         0.0000
          33         128         0.0000
          33         129         0.0000
          33         130         0.0000
          33         131         0.0000
          33         132         0.0000
          33         133         0.0000
          33         134         0.0000
          33         135         0.0000
          33         136         0.0000
          33         137         0.0000
          33         138         0.0000
          33         139         0.0000
          33         140         0.0000
          33         141         0.0000
          33         142         0.0000
          33         143         0.0000
          33         144         0.0000
          33         145         0.0000
          33         146         0.0000
          33         147         0.0000
          33         148         0.0000
          33         149         0.0000
          33         150         0.0000
          33         151         0.0000
          33         152         0.0000
          33         153         0.0000
          33         154         0.0000
          33         155         0.0000
          33         156         0.0000
          33         157         0.0000
          33         158         0.0000
          34           1       755.3474
          34           2       803.7301
          34           3       709.4779
          34           4       535.2556
          34           5       286.0498
          34           6        35.8237
          34           7         0.0000
          34           8         0.0000
          34           9         0.0000
          34          10         0.0000
          34          11         0.0000
          34          12         0.0000
          34          13         0.0000
          34          14         0.0000
          34          15         0.0000
          34          16         0.0000
          34          17         0.0000
          34          18         0.0000
          34          19         7.4323
          34          20        13.4167
          34          21         4.4251
          34          22         0.0000
          34          23         3.0673
          34          24         1.4784
          34          25         0.0000
          34          26         0.0000
          34          27         0.0000
          34          28         0.0000
          34          29         0.0000
          34          30         0.5788
          34          31         0.0000
          34          32         0.0000
          34          33         2.1200
          34          34         0.8270
          34          35         2.6044
          34          36         0.0000
          34          37         0.0000
          34          38         0.0000
          34          39         0.0000
          34          40         0.0011
          34          41        53.2433
          34          42       131.3152
          34          43       485.0829
          34          44       748.3588
          34          45       880.7062
          34          46      1032.2327
          34          47      1219.9319
          34          48      1261.6007
          34          49       977.1869
          34          50       695.6671
          34          51       761.2267
          34          52       847.1250
          34          53       616.0312
          34          54       420.4924
          34          55       402.3329
          34          56       338.0421
          34          57       287.0526
          34          58       251.1499
          34          59       223.2071
          34          60       272.7684
          34          61       298.3534
          34          62       257.5391
          34          63       226.7384
          34          64       176.4984
          34          65       147.0591
          34          66       187.0417
          34          67       160.9850
          34          68       107.7591
          34          69       143.4937
          34          70       173.5850
          34          71       150.8326
          34          72       130.2247
          34          73       109.1157
          34          74        87.6859
          34          75       108.9015
          34          76       137.7832
          34          77        99.5771
          34          78        47.5352
          34          79        41.6413
          34          80        39.3007
          34          81        23.2484
          34          82        10.0154
          34          83         1.9888
          34          84         0.2505
          34          85         0.0000
          34          86         0.0000
          34          87         0.0000
          34          88         0.0000
          34          89         0.0042
          34          90         0.0000
          34          91         0.0000
          34          92         0.0000
          34          93         0.0000
          34          94         0.0000
          34          95         0.0000
          34          96         0.0000
          34          97         0.0000
          34          98         0.0000
          34          99         0.0000
          34         100         0.0000
          34         101         0.0000
          34         102         0.0000
          34         103         0.0000
          34         104         0.0000
          34         105         0.0000
          34         106         0.0000
          34         107         0.0000
          34         108         0.0000
          34         109         0.0000
          34         110         0.0000
          34         111         0.0000
          34         112         0.0000
          34         113         0.0000
          34         114         0.0000
          34         115         0.0000
          34         116         0.0000
          34         117         0.0000
          34         118         0.0000
          34         119         0.0000
          34         120         0.0000
          34         121         0.0000
          34         122         0.0000
          34         123         0.0000
          34         124         0.0000
          34         125         0.0000
          34         126         0.0000
          34         127         0.0000
          34         128         0.0000
          34         129         0.0000
          34         130         0.0000
          34         131         0.0000
          34         132         0.0000
          34         133         0.0000
          34         134         0.0000
          34         135         0.0000
          34         136         0.0000
          34         137         0.0000
          34         138         0.0000
          34         139         0.0000
          34         140         0.0000
          34         141         0.0000
          34         142         0.0000
          34         143         0.0000
          34         144         0.0000
          34         145         0.0000
          34         146         0.0000
          34         147         0.0000
          34         148         0.0000
          34         149         0.0000
          34         150         0.0000
          34         151         0.0000
          34         152         0.0000
          34         153         0.0000
          34         154         0.0001
          34         155         0.0000
          34         156         0.0000
          34         157         0.0000
          34         158         0.0000
          35           1       741.2183
          35           2       767.8220
          35           3       672.6545
          35           4       578.6390
          35           5       378.6534
          35           6       122.8325
          35           7        14.6968
          35           8         0.0000
          35           9         0.0000
          35          10         0.0000
          35          11         0.0000
          35          12         0.0000
          35          13         0.0000
          35          14         0.0000
          35          15         0.0000
          35          16         0.0000
          35          17         0.0739
          35          18         0.0701
          35          19         0.0000
          35          20         0.0000
          35          21         0.0000
          35          22        10.3138
          35          23        12.1426
          35          24         2.7038
          35          25         0.0000
          35          26         0.0000
          35          27         0.0000
          35          28         0.0000
          35          29         0.0000
          35          30         0.0000
          35          31         0.3805
          35          32         0.0000
          35          33         0.0000
          35          34         0.0000
          35          35         0.0000
          35          36         0.0000
          35          37         0.2538
          35          38         0.1441
          35          39         0.0000
          35          40         0.2817
          35          41         0.0000
          35          42        52.6689
          35          43       208.4504
          35          44       392.2468
          35          45       686.0391
          35          46       961.7659
          35          47      1045.8619
          35          48      1082.3289
          35          49       971.6194
          35          50       779.4105
          35          51       820.5661
          35          52       889.5439
          35          53       754.5193
          35          54       608.8348
          35          55       488.3375
          35          56       325.0240
          35          57       264.1344
          35          58       297.5251
          35          59       316.2285
          35          60       361.5217
          35          61       397.8699
          35          62       334.5488
          35          63       244.7937
          35          64       188.3493
          35          65       171.5289
          35          66       194.4573
          35          67       166.5644
          35          68       107.0037
          35          69       127.2012
          35          70       164.9444
          35          71       148.3332
          35          72       119.1214
          35          73        93.0381
          35          74        98.4698
          35          75       159.3072
          35          76       200.7394
          35          77       169.3837
          35          78       116.4441
          35          79        69.5719
          35          80        40.3444
          35          81        29.5147
          35          82        10.5370
          35          83         1.0000
          35          84         0.5005
          35          85         0.1332
          35          86         0.1704
          35          87         0.4105
          35          88         0.2889
          35          89         0.0000
          35          90         0.0000
          35          91         0.0000
          35          92         0.0082
          35          93         0.0000
          35          94         0.0000
          35          95         0.0000
          35          96         0.0000
          35          97         0.0000
          35          98         0.0000
          35          99         0.0000
          35         100         0.0000
          35         101         0.0000
          35         102         0.0000
          35         103         0.0000
          35         104         0.0000
          35         105         0.0000
          35         106         0.0000
          35         107         0.0000
          35         108         0.0000
          35         109         0.0000
          35         110         0.0000
          35         111         0.0000
          35         112         0.0000
          35         113         0.0000
          35         114         0.0000
          35         115         0.0000
          35         116         0.0000
          35         117         0.0000
          35         118         0.0000
          35         119         0.0000
          35         120         0.0000
          35         121         0.0000
          35         122         0.0000
          35         123         0.0000
          35         124         0.0000
          35         125         0.0000
          35         126         0.0000
          35         127         0.0000
          35         128         0.0000
          35         129         0.0000
          35         130         0.0000
          35         131         0.0000
          35         132         0.0000
          35         133         0.0059
          35         134         0.0000
          35         135         0.0000
          35         136         0.0000
          35         137         0.0059
          35         138         0.0000
          35         139         0.0000
          35         140         0.0000
          35         141         0.0000
          35         142         0.0000
          35         143         0.0000
          35         144         0.0000
          35         145         0.0000
          35         146         0.0000
          35         147         0.0000
          35         148         0.0000
          35         149         0.0000
          35         150         0.0000
          35         151         0.0000
          35         152         0.0000
          35         153         0.0000
          35         154         0.0000
          35         155         0.0000
          35         156         0.0000
          35         157         0.0000
          35         158         0.0000
          36           1       743.5410
          36           2       754.9868
          36           3       658.3268
          36           4       630.6254
          36           5       533.6607
          36           6       241.4890
          36           7        25.8341
          36           8         0.0000
          36           9         0.0000
          36          10         0.0000
          36          11         0.0000
          36          12         0.0000
          36          13         0.0000
          36          14         0.0000
          36          15         0.0000
          36          16         0.0000
          36          17         0.0000
          36          18         0.0000
          36          19         0.0011
          36          20         0.0000
          36          21         7.5806
          36          22        21.4190
          36          23        11.4450
          36          24         0.0000
          36          25         0.0000
          36          26         0.0000
          36          27         0.0000
          36          28         0.0000
          36          29         0.0000
          36          30         0.0000
          36          31         0.0000
          36          32         0.0000
          36          33         0.0000
          36          34         0.0000
          36          35         0.0000
          36          36         0.0000
          36          37         0.0000
          36          38         0.0000
          36          39         0.3582
          36          40         0.0000
          36          41         0.0000
          36          42         6.4900
          36          43        60.5474
          36          44       140.9412
          36          45       240.1884
          36          46       384.5494
          36          47       557.6531
          36          48       779.4843
          36          49       938.1292
          36          50       894.5109
          36          51       741.7023
          36          52       582.0502
          36          53       519.6796
          36          54       522.5054
          36          55       479.5785
          36          56       405.7547
          36          57       329.6131
          36          58       347.8623
          36          59       414.0971
          36          60       433.7220
          36          61       459.9072
          36          62       408.2465
          36          63       293.7498
          36          64       252.4217
          36          65       244.5535
          36          66       202.8162
          36          67       145.0244
          36          68       115.3891
          36          69       127.0509
          36          70       141.3981
          36          71       137.6020
          36          72       118.1588
          36          73       105.0116
          36          74       141.7528
          36          75       213.3868
          36          76       259.1091
          36          77       235.9065
          36          78       178.3830
          36          79       109.2200
          36          80        52.0617
          36          81        29.2898
          36          82        11.1567
          36          83         2.4474
          36          84         2.5088
          36          85         0.5479
          36          86        -0.0774
          36          87         1.0000
          36          88         0.0000
          36          89         0.3913
          36          90         0.6922
          36          91         0.2330
          36          92         0.0288
          36          93         0.0000
          36          94         0.0000
          36          95         0.0000
          36          96         0.0000
          36          97         0.0000
          36          98         0.0000
          36          99         0.0000
          36         100         0.0000
          36         101         0.0000
          36         102         0.0000
          36         103         0.0000
          36         104         0.0000
          36         105         0.0000
          36         106         0.0000
          36         107         0.0000
          36         108         0.0000
          36         109         0.0000
          36         110         0.0000
          36         111         0.0000
          36         112         0.0000
          36         113         0.0000
          36         114         0.0000
          36         115         0.0000
          36         116         0.0000
          36         117         0.0000
          36         118         0.0000
          36         119         0.0000
          36         120         0.0000
          36         121         0.0000
          36         122         0.0000
          36         123         0.0000
          36         124         0.0000
          36         125         0.0000
          36         126         0.0000
          36         127         0.0000
          36         128         0.0000
          36         129         0.0753
          36         130         0.0000
          36         131         0.0000
          36         132         0.0000
          36         133         0.0000
          36         134         0.0000
          36         135         0.0000
          36         136         0.0000
          36         137         0.0000
          36         138         0.0000
          36         139         0.0000
          36         140         0.0000
          36         141         0.0000
          36         142         0.4683
          36         143         0.0000
          36         144         0.0000
          36         145         0.0000
          36         146         0.0000
          36         147         0.0000
          36         148         0.0000
          36         149         0.0000
          36         150         0.0000
          36         151         0.0000
          36         152         0.0000
          36         153         0.0000
          36         154         0.0018
          36         155         0.0000
          36         156         0.0000
          36         157         0.0000
          36         158         0.0000
          37           1       811.1705
          37           2       862.1344
          37           3       738.6914
          37           4       639.7201
          37           5       627.9880
          37           6       276.7344
          37           7         0.0000
          37           8         0.0000
          37           9         0.0000
          37          10         0.0000
          37          11         0.0000
          37          12         0.0000
          37          13         0.0000
          37          14         0.0000
          37          15         0.0000
          37          16         0.0000
          37          17         0.0000
          37          18         0.0000
          37          19         0.0000
          37          20         0.0000
          37          21         3.2489
          37          22         7.5909
          37          23         2.2471
          37          24         0.0000
          37          25         0.0937
          37          26         0.0000
          37          27         0.0000
          37          28         0.0000
          37          29         0.0000
          37          30         0.0000
          37          31         0.0000
          37          32         0.0000
          37          33         0.0000
          37          34         0.0000
          37          35         0.0000
          37          36         0.0000
          37          37         0.0000
          37          38         0.0972
          37          39         0.0000
          37          40         0.0000
          37          41         0.1566
          37          42         3.3132
          37          43        19.3445
          37          44        75.6300
          37          45        67.5492
          37          46        92.3896
          37          47       240.1361
          37          48       423.1033
          37          49       583.3433
          37          50       621.2340
          37          51       508.5305
          37          52       381.6558
          37          53       337.1442
          37          54       320.7310
          37          55       367.2810
          37          56       422.1066
          37          57       342.6118
          37          58       304.1128
          37          59       366.5100
          37          60       396.2635
          37          61       412.7719
          37          62       425.2418
          37          63       395.1380
          37          64       344.6944
          37          65       297.4171
          37          66       251.4459
          37          67       190.3488
          37          68       137.9370
          37          69       129.6174
          37          70       148.8123
          37          71       162.4425
          37          72       148.2273
          37          73       153.9949
          37          74       194.2937
          37          75       250.3687
          37          76       288.9945
          37          77       255.0122
          37          78       209.0558
          37          79       152.8978
          37          80        73.1743
          37          81        25.2874
          37          82        10.1964
          37          83        13.4760
          37          84        10.7268
          37          85         1.6447
          37          86        -1.2098
          37          87        -2.9799
          37          88        -2.4169
          37          89         0.9644
          37          90         1.1405
          37          91         0.0000
          37          92         0.0000
          37          93         0.0630
          37          94         0.0000
          37          95         0.0000
          37          96         0.0000
          37          97         0.0000
          37          98         0.0000
          37          99         0.0000
          37         100         0.0000
          37         101         0.0000
          37         102         0.0000
          37         103         0.0000
          37         104         0.0000
          37         105         0.0000
          37         106         0.0000
          37         107         0.0000
          37         108         0.0000
          37         109         0.0000
          37         110         0.0000
          37         111         0.0000
          37         112         0.0000
          37         113         0.0000
          37         114         0.0000
          37         115         0.0000
          37         116         0.0000
          37         117         0.0000
          37         118         0.0000
          37         119         0.0000
          37         120         0.0000
          37         121         0.0000
          37         122         0.0000
          37         123         0.0321
          37         124         0.0000
          37         125         0.0000
          37         126         0.0000
          37         127         0.0000
          37         128         0.0000
          37         129         0.0000
          37         130         0.0000
          37         131         0.0000
          37         132         0.0000
          37         133         4.6477
          37         134         3.0047
          37         135         1.4079
          37         136         0.0000
          37         137         0.0000
          37         138         0.0000
          37         139        19.1204
          37         140        14.1938
          37         141         0.6074
          37         142         0.0000
          37         143         0.0309
          37         144         0.0000
