 Substance:    Pb        
 Grid Type: GLOB_3x3
 Source: FOREGS
 TimeResol: yearly
 Period: 2016
 Units: mg/kg
 LU number:     3
 LU types: BRN, URB, ARB
  
 i       j       Barren         Urban           Arable
   8    48    0.000000E+00  0.000000E+00  0.000000E+00
   8    49    0.371997E+03  0.110192E+02  0.110192E+02
   8    50    0.219973E+03  0.110435E+02  0.110435E+02
   8    51    0.110003E+02  0.110003E+02  0.110003E+02
   8    52    0.110000E+02  0.110000E+02  0.110000E+02
   8    53    0.887556E+02  0.110000E+02  0.110000E+02
   8    54    0.398727E+02  0.110000E+02  0.110000E+02
   8    55    0.110000E+02  0.110000E+02  0.110000E+02
   8    56    0.000000E+00  0.000000E+00  0.000000E+00
   8    57    0.000000E+00  0.000000E+00  0.000000E+00
   8    58    0.000000E+00  0.000000E+00  0.000000E+00
   8    59    0.000000E+00  0.000000E+00  0.000000E+00
   8    60    0.000000E+00  0.000000E+00  0.000000E+00
   9     1    0.000000E+00  0.000000E+00  0.000000E+00
   9     2    0.000000E+00  0.000000E+00  0.000000E+00
   9     3    0.000000E+00  0.000000E+00  0.000000E+00
   9     4    0.000000E+00  0.000000E+00  0.000000E+00
   9     5    0.000000E+00  0.000000E+00  0.000000E+00
   9     6    0.000000E+00  0.000000E+00  0.000000E+00
   9     7    0.000000E+00  0.000000E+00  0.000000E+00
   9     8    0.000000E+00  0.000000E+00  0.000000E+00
   9     9    0.000000E+00  0.000000E+00  0.000000E+00
   9    10    0.000000E+00  0.000000E+00  0.000000E+00
   9    11    0.000000E+00  0.000000E+00  0.000000E+00
   9    12    0.000000E+00  0.000000E+00  0.000000E+00
   9    13    0.000000E+00  0.000000E+00  0.000000E+00
   9    14    0.000000E+00  0.000000E+00  0.000000E+00
   9    15    0.000000E+00  0.000000E+00  0.000000E+00
   9    16    0.000000E+00  0.000000E+00  0.000000E+00
   9    17    0.000000E+00  0.000000E+00  0.000000E+00
   9    18    0.000000E+00  0.000000E+00  0.000000E+00
   9    19    0.000000E+00  0.000000E+00  0.000000E+00
   9    20    0.000000E+00  0.000000E+00  0.000000E+00
   9    21    0.000000E+00  0.000000E+00  0.000000E+00
   9    22    0.000000E+00  0.000000E+00  0.000000E+00
   9    23    0.000000E+00  0.000000E+00  0.000000E+00
   9    24    0.117317E+02  0.117317E+02  0.117317E+02
   9    25    0.117317E+02  0.117317E+02  0.117317E+02
   9    26    0.117317E+02  0.117317E+02  0.117317E+02
   9    27    0.000000E+00  0.000000E+00  0.000000E+00
   9    28    0.000000E+00  0.000000E+00  0.000000E+00
   9    29    0.594874E+02  0.110000E+02  0.110000E+02
   9    30    0.117317E+02  0.117317E+02  0.117317E+02
   9    31    0.000000E+00  0.000000E+00  0.000000E+00
   9    32    0.000000E+00  0.000000E+00  0.000000E+00
   9    33    0.000000E+00  0.000000E+00  0.000000E+00
   9    34    0.000000E+00  0.000000E+00  0.000000E+00
   9    35    0.000000E+00  0.000000E+00  0.000000E+00
   9    36    0.000000E+00  0.000000E+00  0.000000E+00
   9    37    0.226953E+03  0.110000E+02  0.163376E+02
   9    38    0.110000E+02  0.110000E+02  0.110000E+02
   9    39    0.000000E+00  0.000000E+00  0.000000E+00
   9    40    0.000000E+00  0.000000E+00  0.000000E+00
   9    41    0.000000E+00  0.000000E+00  0.000000E+00
   9    42    0.000000E+00  0.000000E+00  0.000000E+00
   9    43    0.000000E+00  0.000000E+00  0.000000E+00
   9    44    0.000000E+00  0.000000E+00  0.000000E+00
   9    45    0.000000E+00  0.000000E+00  0.000000E+00
   9    46    0.000000E+00  0.000000E+00  0.000000E+00
   9    47    0.000000E+00  0.000000E+00  0.000000E+00
   9    48    0.000000E+00  0.000000E+00  0.000000E+00
   9    49    0.247911E+03  0.113692E+02  0.113692E+02
   9    50    0.302584E+03  0.111028E+02  0.111028E+02
   9    51    0.335254E+03  0.110006E+02  0.110006E+02
   9    52    0.110000E+02  0.110000E+02  0.110000E+02
   9    53    0.159111E+03  0.110000E+02  0.110000E+02
   9    54    0.632428E+02  0.110000E+02  0.110000E+02
   9    55    0.110000E+02  0.110000E+02  0.110000E+02
   9    56    0.000000E+00  0.000000E+00  0.000000E+00
   9    57    0.000000E+00  0.000000E+00  0.000000E+00
   9    58    0.000000E+00  0.000000E+00  0.000000E+00
   9    59    0.000000E+00  0.000000E+00  0.000000E+00
   9    60    0.000000E+00  0.000000E+00  0.000000E+00
  10     1    0.000000E+00  0.000000E+00  0.000000E+00
  10     2    0.000000E+00  0.000000E+00  0.000000E+00
  10     3    0.000000E+00  0.000000E+00  0.000000E+00
  10     4    0.000000E+00  0.000000E+00  0.000000E+00
  10     5    0.000000E+00  0.000000E+00  0.000000E+00
  10     6    0.000000E+00  0.000000E+00  0.000000E+00
  10     7    0.000000E+00  0.000000E+00  0.000000E+00
  10     8    0.000000E+00  0.000000E+00  0.000000E+00
  10     9    0.000000E+00  0.000000E+00  0.000000E+00
  10    10    0.000000E+00  0.000000E+00  0.000000E+00
  10    11    0.000000E+00  0.000000E+00  0.000000E+00
  10    12    0.000000E+00  0.000000E+00  0.000000E+00
  10    13    0.000000E+00  0.000000E+00  0.000000E+00
  10    14    0.000000E+00  0.000000E+00  0.000000E+00
  10    15    0.000000E+00  0.000000E+00  0.000000E+00
  10    16    0.000000E+00  0.000000E+00  0.000000E+00
  10    17    0.000000E+00  0.000000E+00  0.000000E+00
  10    18    0.000000E+00  0.000000E+00  0.000000E+00
  10    19    0.000000E+00  0.000000E+00  0.000000E+00
  10    20    0.000000E+00  0.000000E+00  0.000000E+00
  10    21    0.000000E+00  0.000000E+00  0.000000E+00
  10    22    0.000000E+00  0.000000E+00  0.000000E+00
  10    23    0.110000E+02  0.110000E+02  0.110000E+02
  10    24    0.000000E+00  0.000000E+00  0.000000E+00
  10    25    0.750862E+02  0.114571E+02  0.114571E+02
  10    26    0.000000E+00  0.000000E+00  0.000000E+00
  10    27    0.114365E+03  0.110000E+02  0.110000E+02
  10    28    0.000000E+00  0.000000E+00  0.000000E+00
  10    29    0.000000E+00  0.000000E+00  0.000000E+00
  10    30    0.000000E+00  0.000000E+00  0.000000E+00
  10    31    0.000000E+00  0.000000E+00  0.000000E+00
  10    32    0.000000E+00  0.000000E+00  0.000000E+00
  10    33    0.000000E+00  0.000000E+00  0.000000E+00
  10    34    0.000000E+00  0.000000E+00  0.000000E+00
  10    35    0.000000E+00  0.000000E+00  0.000000E+00
  10    36    0.000000E+00  0.000000E+00  0.000000E+00
  10    37    0.000000E+00  0.000000E+00  0.000000E+00
  10    38    0.000000E+00  0.000000E+00  0.000000E+00
  10    39    0.000000E+00  0.000000E+00  0.000000E+00
  10    40    0.000000E+00  0.000000E+00  0.000000E+00
  10    41    0.000000E+00  0.000000E+00  0.000000E+00
  10    42    0.000000E+00  0.000000E+00  0.000000E+00
  10    43    0.000000E+00  0.000000E+00  0.000000E+00
  10    44    0.000000E+00  0.000000E+00  0.000000E+00
  10    45    0.000000E+00  0.000000E+00  0.000000E+00
  10    46    0.000000E+00  0.000000E+00  0.000000E+00
  10    47    0.000000E+00  0.000000E+00  0.000000E+00
  10    48    0.000000E+00  0.000000E+00  0.000000E+00
  10    49    0.000000E+00  0.000000E+00  0.000000E+00
  10    50    0.526310E+03  0.110000E+02  0.110000E+02
  10    51    0.401178E+03  0.821361E+02  0.110000E+02
  10    52    0.300886E+03  0.110000E+02  0.110000E+02
  10    53    0.151489E+03  0.110000E+02  0.110000E+02
  10    54    0.705055E+02  0.110000E+02  0.110000E+02
  10    55    0.000000E+00  0.000000E+00  0.000000E+00
  10    56    0.000000E+00  0.000000E+00  0.000000E+00
  10    57    0.000000E+00  0.000000E+00  0.000000E+00
  10    58    0.000000E+00  0.000000E+00  0.000000E+00
  10    59    0.000000E+00  0.000000E+00  0.000000E+00
  10    60    0.000000E+00  0.000000E+00  0.000000E+00
  11     1    0.000000E+00  0.000000E+00  0.000000E+00
  11     2    0.000000E+00  0.000000E+00  0.000000E+00
  11     3    0.000000E+00  0.000000E+00  0.000000E+00
  11     4    0.000000E+00  0.000000E+00  0.000000E+00
  11     5    0.000000E+00  0.000000E+00  0.000000E+00
  11     6    0.000000E+00  0.000000E+00  0.000000E+00
  11     7    0.000000E+00  0.000000E+00  0.000000E+00
  11     8    0.000000E+00  0.000000E+00  0.000000E+00
  11     9    0.000000E+00  0.000000E+00  0.000000E+00
  11    10    0.000000E+00  0.000000E+00  0.000000E+00
  11    11    0.000000E+00  0.000000E+00  0.000000E+00
  11    12    0.000000E+00  0.000000E+00  0.000000E+00
  11    13    0.000000E+00  0.000000E+00  0.000000E+00
  11    14    0.000000E+00  0.000000E+00  0.000000E+00
  11    15    0.000000E+00  0.000000E+00  0.000000E+00
  11    16    0.000000E+00  0.000000E+00  0.000000E+00
  11    17    0.000000E+00  0.000000E+00  0.000000E+00
  11    18    0.000000E+00  0.000000E+00  0.000000E+00
  11    19    0.000000E+00  0.000000E+00  0.000000E+00
  11    20    0.000000E+00  0.000000E+00  0.000000E+00
  11    21    0.000000E+00  0.000000E+00  0.000000E+00
  11    22    0.000000E+00  0.000000E+00  0.000000E+00
  11    23    0.110000E+02  0.110000E+02  0.110000E+02
  11    24    0.000000E+00  0.000000E+00  0.000000E+00
  11    25    0.139523E+03  0.112312E+02  0.186154E+02
  11    26    0.104941E+03  0.113669E+02  0.113669E+02
  11    27    0.117317E+02  0.117317E+02  0.117317E+02
  11    28    0.110000E+02  0.110000E+02  0.110000E+02
  11    29    0.000000E+00  0.000000E+00  0.000000E+00
  11    30    0.000000E+00  0.000000E+00  0.000000E+00
  11    31    0.000000E+00  0.000000E+00  0.000000E+00
  11    32    0.000000E+00  0.000000E+00  0.000000E+00
  11    33    0.000000E+00  0.000000E+00  0.000000E+00
  11    34    0.000000E+00  0.000000E+00  0.000000E+00
  11    35    0.000000E+00  0.000000E+00  0.000000E+00
  11    36    0.000000E+00  0.000000E+00  0.000000E+00
  11    37    0.000000E+00  0.000000E+00  0.000000E+00
  11    38    0.000000E+00  0.000000E+00  0.000000E+00
  11    39    0.000000E+00  0.000000E+00  0.000000E+00
  11    40    0.000000E+00  0.000000E+00  0.000000E+00
  11    41    0.000000E+00  0.000000E+00  0.000000E+00
  11    42    0.000000E+00  0.000000E+00  0.000000E+00
  11    43    0.000000E+00  0.000000E+00  0.000000E+00
  11    44    0.000000E+00  0.000000E+00  0.000000E+00
  11    45    0.000000E+00  0.000000E+00  0.000000E+00
  11    46    0.000000E+00  0.000000E+00  0.000000E+00
  11    47    0.000000E+00  0.000000E+00  0.000000E+00
  11    48    0.000000E+00  0.000000E+00  0.000000E+00
  11    49    0.000000E+00  0.000000E+00  0.000000E+00
  11    50    0.000000E+00  0.000000E+00  0.000000E+00
  11    51    0.356151E+03  0.573269E+02  0.110512E+02
  11    52    0.277371E+03  0.110006E+02  0.110006E+02
  11    53    0.207055E+03  0.110000E+02  0.110000E+02
  11    54    0.721826E+02  0.110000E+02  0.110000E+02
  11    55    0.000000E+00  0.000000E+00  0.000000E+00
  11    56    0.000000E+00  0.000000E+00  0.000000E+00
  11    57    0.000000E+00  0.000000E+00  0.000000E+00
  11    58    0.000000E+00  0.000000E+00  0.000000E+00
  11    59    0.000000E+00  0.000000E+00  0.000000E+00
  11    60    0.000000E+00  0.000000E+00  0.000000E+00
  12     1    0.000000E+00  0.000000E+00  0.000000E+00
  12     2    0.000000E+00  0.000000E+00  0.000000E+00
  12     3    0.000000E+00  0.000000E+00  0.000000E+00
  12     4    0.000000E+00  0.000000E+00  0.000000E+00
  12     5    0.000000E+00  0.000000E+00  0.000000E+00
  12     6    0.000000E+00  0.000000E+00  0.000000E+00
  12     7    0.000000E+00  0.000000E+00  0.000000E+00
  12     8    0.000000E+00  0.000000E+00  0.000000E+00
  12     9    0.000000E+00  0.000000E+00  0.000000E+00
  12    10    0.000000E+00  0.000000E+00  0.000000E+00
  12    11    0.000000E+00  0.000000E+00  0.000000E+00
  12    12    0.000000E+00  0.000000E+00  0.000000E+00
  12    13    0.000000E+00  0.000000E+00  0.000000E+00
  12    14    0.000000E+00  0.000000E+00  0.000000E+00
  12    15    0.000000E+00  0.000000E+00  0.000000E+00
  12    16    0.000000E+00  0.000000E+00  0.000000E+00
  12    17    0.000000E+00  0.000000E+00  0.000000E+00
  12    18    0.000000E+00  0.000000E+00  0.000000E+00
  12    19    0.000000E+00  0.000000E+00  0.000000E+00
  12    20    0.000000E+00  0.000000E+00  0.000000E+00
  12    21    0.000000E+00  0.000000E+00  0.000000E+00
  12    22    0.000000E+00  0.000000E+00  0.000000E+00
  12    23    0.110000E+02  0.110000E+02  0.110000E+02
  12    24    0.000000E+00  0.000000E+00  0.000000E+00
  12    25    0.112206E+03  0.114129E+02  0.114129E+02
  12    26    0.916768E+02  0.115712E+02  0.115712E+02
  12    27    0.000000E+00  0.000000E+00  0.000000E+00
  12    28    0.000000E+00  0.000000E+00  0.000000E+00
  12    29    0.000000E+00  0.000000E+00  0.000000E+00
  12    30    0.000000E+00  0.000000E+00  0.000000E+00
  12    31    0.000000E+00  0.000000E+00  0.000000E+00
  12    32    0.000000E+00  0.000000E+00  0.000000E+00
  12    33    0.000000E+00  0.000000E+00  0.000000E+00
  12    34    0.000000E+00  0.000000E+00  0.000000E+00
  12    35    0.000000E+00  0.000000E+00  0.000000E+00
  12    36    0.000000E+00  0.000000E+00  0.000000E+00
  12    37    0.000000E+00  0.000000E+00  0.000000E+00
  12    38    0.000000E+00  0.000000E+00  0.000000E+00
  12    39    0.000000E+00  0.000000E+00  0.000000E+00
  12    40    0.000000E+00  0.000000E+00  0.000000E+00
  12    41    0.000000E+00  0.000000E+00  0.000000E+00
  12    42    0.000000E+00  0.000000E+00  0.000000E+00
  12    43    0.000000E+00  0.000000E+00  0.000000E+00
  12    44    0.000000E+00  0.000000E+00  0.000000E+00
  12    45    0.000000E+00  0.000000E+00  0.000000E+00
  12    46    0.000000E+00  0.000000E+00  0.000000E+00
  12    47    0.000000E+00  0.000000E+00  0.000000E+00
  12    48    0.000000E+00  0.000000E+00  0.000000E+00
  12    49    0.000000E+00  0.000000E+00  0.000000E+00
  12    50    0.000000E+00  0.000000E+00  0.000000E+00
  12    51    0.468131E+03  0.113425E+02  0.113425E+02
  12    52    0.258773E+03  0.110033E+02  0.110033E+02
  12    53    0.227889E+03  0.110000E+02  0.110000E+02
  12    54    0.100891E+03  0.110000E+02  0.110000E+02
  12    55    0.000000E+00  0.000000E+00  0.000000E+00
  12    56    0.000000E+00  0.000000E+00  0.000000E+00
  12    57    0.000000E+00  0.000000E+00  0.000000E+00
  12    58    0.000000E+00  0.000000E+00  0.000000E+00
  12    59    0.000000E+00  0.000000E+00  0.000000E+00
  12    60    0.000000E+00  0.000000E+00  0.000000E+00
  13     1    0.000000E+00  0.000000E+00  0.000000E+00
  13     2    0.000000E+00  0.000000E+00  0.000000E+00
  13     3    0.000000E+00  0.000000E+00  0.000000E+00
  13     4    0.000000E+00  0.000000E+00  0.000000E+00
  13     5    0.000000E+00  0.000000E+00  0.000000E+00
  13     6    0.000000E+00  0.000000E+00  0.000000E+00
  13     7    0.000000E+00  0.000000E+00  0.000000E+00
  13     8    0.000000E+00  0.000000E+00  0.000000E+00
  13     9    0.000000E+00  0.000000E+00  0.000000E+00
  13    10    0.000000E+00  0.000000E+00  0.000000E+00
  13    11    0.000000E+00  0.000000E+00  0.000000E+00
  13    12    0.000000E+00  0.000000E+00  0.000000E+00
  13    13    0.000000E+00  0.000000E+00  0.000000E+00
  13    14    0.000000E+00  0.000000E+00  0.000000E+00
  13    15    0.000000E+00  0.000000E+00  0.000000E+00
  13    16    0.000000E+00  0.000000E+00  0.000000E+00
  13    17    0.000000E+00  0.000000E+00  0.000000E+00
  13    18    0.000000E+00  0.000000E+00  0.000000E+00
  13    19    0.000000E+00  0.000000E+00  0.000000E+00
  13    20    0.000000E+00  0.000000E+00  0.000000E+00
  13    21    0.000000E+00  0.000000E+00  0.000000E+00
  13    22    0.110000E+02  0.110000E+02  0.110000E+02
  13    23    0.000000E+00  0.000000E+00  0.000000E+00
  13    24    0.106745E+03  0.110000E+02  0.110000E+02
  13    25    0.115663E+03  0.117058E+02  0.117058E+02
  13    26    0.114116E+03  0.116940E+02  0.116940E+02
  13    27    0.000000E+00  0.000000E+00  0.000000E+00
  13    28    0.000000E+00  0.000000E+00  0.000000E+00
  13    29    0.000000E+00  0.000000E+00  0.000000E+00
  13    30    0.000000E+00  0.000000E+00  0.000000E+00
  13    31    0.000000E+00  0.000000E+00  0.000000E+00
  13    32    0.000000E+00  0.000000E+00  0.000000E+00
  13    33    0.000000E+00  0.000000E+00  0.000000E+00
  13    34    0.000000E+00  0.000000E+00  0.000000E+00
  13    35    0.000000E+00  0.000000E+00  0.000000E+00
  13    36    0.000000E+00  0.000000E+00  0.000000E+00
  13    37    0.000000E+00  0.000000E+00  0.000000E+00
  13    38    0.000000E+00  0.000000E+00  0.000000E+00
  13    39    0.000000E+00  0.000000E+00  0.000000E+00
  13    40    0.000000E+00  0.000000E+00  0.000000E+00
  13    41    0.000000E+00  0.000000E+00  0.000000E+00
  13    42    0.000000E+00  0.000000E+00  0.000000E+00
  13    43    0.000000E+00  0.000000E+00  0.000000E+00
  13    44    0.000000E+00  0.000000E+00  0.000000E+00
  13    45    0.000000E+00  0.000000E+00  0.000000E+00
  13    46    0.000000E+00  0.000000E+00  0.000000E+00
  13    47    0.000000E+00  0.000000E+00  0.000000E+00
  13    48    0.000000E+00  0.000000E+00  0.000000E+00
  13    49    0.000000E+00  0.000000E+00  0.000000E+00
  13    50    0.000000E+00  0.000000E+00  0.000000E+00
  13    51    0.468142E+03  0.110020E+02  0.110020E+02
  13    52    0.172046E+03  0.110006E+02  0.110006E+02
  13    53    0.125200E+03  0.110000E+02  0.110000E+02
  13    54    0.964476E+02  0.110000E+02  0.110000E+02
  13    55    0.000000E+00  0.000000E+00  0.000000E+00
  13    56    0.000000E+00  0.000000E+00  0.000000E+00
  13    57    0.000000E+00  0.000000E+00  0.000000E+00
  13    58    0.000000E+00  0.000000E+00  0.000000E+00
  13    59    0.000000E+00  0.000000E+00  0.000000E+00
  13    60    0.000000E+00  0.000000E+00  0.000000E+00
  14     1    0.000000E+00  0.000000E+00  0.000000E+00
  14     2    0.000000E+00  0.000000E+00  0.000000E+00
  14     3    0.000000E+00  0.000000E+00  0.000000E+00
  14     4    0.000000E+00  0.000000E+00  0.000000E+00
  14     5    0.000000E+00  0.000000E+00  0.000000E+00
  14     6    0.000000E+00  0.000000E+00  0.000000E+00
  14     7    0.000000E+00  0.000000E+00  0.000000E+00
  14     8    0.000000E+00  0.000000E+00  0.000000E+00
  14     9    0.000000E+00  0.000000E+00  0.000000E+00
  14    10    0.000000E+00  0.000000E+00  0.000000E+00
  14    11    0.000000E+00  0.000000E+00  0.000000E+00
  14    12    0.000000E+00  0.000000E+00  0.000000E+00
  14    13    0.000000E+00  0.000000E+00  0.000000E+00
  14    14    0.000000E+00  0.000000E+00  0.000000E+00
  14    15    0.000000E+00  0.000000E+00  0.000000E+00
  14    16    0.000000E+00  0.000000E+00  0.000000E+00
  14    17    0.000000E+00  0.000000E+00  0.000000E+00
  14    18    0.000000E+00  0.000000E+00  0.000000E+00
  14    19    0.000000E+00  0.000000E+00  0.000000E+00
  14    20    0.000000E+00  0.000000E+00  0.000000E+00
  14    21    0.000000E+00  0.000000E+00  0.000000E+00
  14    22    0.000000E+00  0.000000E+00  0.000000E+00
  14    23    0.000000E+00  0.000000E+00  0.000000E+00
  14    24    0.732447E+02  0.114940E+02  0.114940E+02
  14    25    0.930983E+02  0.117310E+02  0.117310E+02
  14    26    0.722576E+02  0.117317E+02  0.117317E+02
  14    27    0.838828E+02  0.110000E+02  0.133055E+02
  14    28    0.956637E+02  0.110000E+02  0.136927E+02
  14    29    0.000000E+00  0.000000E+00  0.000000E+00
  14    30    0.000000E+00  0.000000E+00  0.000000E+00
  14    31    0.000000E+00  0.000000E+00  0.000000E+00
  14    32    0.000000E+00  0.000000E+00  0.000000E+00
  14    33    0.000000E+00  0.000000E+00  0.000000E+00
  14    34    0.000000E+00  0.000000E+00  0.000000E+00
  14    35    0.000000E+00  0.000000E+00  0.000000E+00
  14    36    0.000000E+00  0.000000E+00  0.000000E+00
